0x498Dd5A79ab7e19Be1dA81738239214F807E3462,5612.166390312745,5610.166390312745,2,0.6610169492,3709.7371057273067,3708.415071828907,1.3220338984
0x7236C751AeAC3D1f1F45811D995f8334853ed23f,2798.202073393666,2776.337290771551,21.864782622115044,0.6610169492,1849.6589977997955,1835.206005896004,14.452991903791663
0x9b5d18e45a57F21c3C143B166FC0bF44133c86E3,335.919836068447,315.05833861877704,20.861497449669947,0.6610169492,222.04870521372897,208.25890181380453,13.78980339992441
0x9D6d4F946319ABd76F3249FAe0631eb123C743AF,532.550667686139,522.6544646550358,9.896203031103278,0.6610169492,352.02501764831464,345.483459712031,6.541557936283682
0x1B9C3153eBB2AB736fdDD93d916E3E6dcAE4B0b6,55.85684761370791,0,55.85684761370791,0.6610169492,36.9223230015425,0,36.9223230015425
0x611DD52C2244E675b80fCFA0845f12D72845ee11,25.987299841334753,0,25.987299841334753,0.6610169492,17.178045659064743,0,17.178045659064743
0xaCDcb6f462ffb4a3eE5194E00cEf1F3Dd882431d,230.77320936093017,0,230.77320936093017,0.6610169492,152.54500280885495,0,152.54500280885495
0x8979BB88c64Af25B2351aDfe50B70255F560eE8c,4623.33625455337,4611.564737365192,11.771517188177926,0.6610169492,3056.1036261106233,3048.322453731438,7.781172379184735
0x9Ba90A89382b59C2E93f123452719d016483B590,43433.60449218354,41945.445297210295,1488.1591949732406,0.6610169492,28710.34873418258,27726.650283197436,983.6984509851394
0x8562C682c84Ec4F953d2A3E0735B7e1636Ef685c,9031.46096805594,8024.667211946536,1006.7937561094049,0.6610169492,5969.948775923216,5304.441038786169,665.5077371370477
0x0A1Dd0Ab319a8C31aFB92094180BeF3a16eee021,222.6142289269635,0,222.6142289269635,0.6610169492,147.1517784538118,0,147.1517784538118
0x08EeBf55FB10386415BBFFB9122aE337520a3548,6316.220586359117,5516.9348836170175,799.2857027420994,0.6610169492,4175.128862469339,3646.7874657035777,528.3413967657606
0x4b8c818F234e6bFf9f85fdC24CCecBf42Bb40319,761.7949279920857,0,761.7949279920857,0.6610169492,503.55935921736216,0,503.55935921736216
0x7e54F999b3152c2A1E518840201f5D9816e4b843,84.3541376042101,0,84.3541376042101,0.6610169492,55.759514691531955,0,55.759514691531955
0xbE93d14C5dEFb8F41aF8FB092F58e3C71C712b85,1776.598001794421,1501.0773778532384,275.52062394118263,0.6610169492,1174.3613911009643,992.2375888216833,182.12380227928102
0xb13B9E1C8C15F789795b4a3cdfbb172e37673208,3756.491880570434,0,3756.491880570434,0.6610169492,2483.104802589239,0,2483.104802589239
0x67684a8c6D66e63dE692Add5D3C0712a263f0C9F,317.68340069937295,128.27423182830142,189.40916887107156,0.6610169492,209.99411234178066,84.79144138411735,125.20267095766333
0x03e0F50024A4Bb277E06dD8DF3A9172Ccc214A59,14473.613353967932,0,14473.613353967932,0.6610169492,9567.303743140263,0,9567.303743140263
0x8e90681c55B503dE6a64b202Cf1454cbb1B1d8Bc,845.7854090856504,0,845.7854090856504,0.6610169492,559.0784907916706,0,559.0784907916706
0x2Af893C67E698C1F420bC4e4a44E4aCe60aE7025,182.14913407785951,0,182.14913407785951,0.6610169492,120.40366490756846,0,120.40366490756846
0xF2E7CE54083756627f86CB7b691489fAfA78476f,668.0488599017098,0,668.0488599017098,0.6610169492,441.59161928876637,0,441.59161928876637
0x62CAf99080c8E3Eda2D73A3E95CF8A80F849F725,1973.6607784499204,0,1973.6607784499204,0.6610169492,1304.6232265266635,0,1304.6232265266635
0xC084b91C909414DFE105D4c4D4189bECc0D2A284,135,0,135,0.6610169492,89.237288142,0,89.237288142
0x4E96754DA125F39AC7d43D9373235Ca87Cd549d2,149.8948521384996,0,149.8948521384996,0.6610169492,99.0830378613761,0,99.0830378613761
0xe311Db79DD453Cd2a4C7383e950939DAdC1400A9,3.7932554927901747,0,3.7932554927901747,0.6610169492,2.507406173380304,0,2.507406173380304
0xac376Da974F03f18E759639fEcD0A1A6090F9542,650.5128586418421,499.5018396343917,151.0110190074503,0.6610169492,430.0000252348013,330.17918215491324,99.82084307988801
0x9e953C2239b59AfC69E21B2cb445e14795Db5A93,7.6880419455393385,0,7.6880419455393385,0.6610169492,5.081926032162046,0,5.081926032162046
0xA938a05dFBD9a5DED3DBB6f92c5D6f0C89341657,713.6567189921453,707.9607908654663,5.695928126679108,0.6610169492,471.7391871642696,467.97408213110975,3.7651050331598954
0xE6D860d6B04A00D55AEda46fB402a3d9A2Bce20c,1293.6290413155573,60.88358632898167,1232.7454549865756,0.6610169492,855.1107222869304,40.24508249153829,814.8656397953921
0x02A17d40E829ba68C49e0a69247717a0603f4d47,66.46663275970528,0,66.46663275970528,0.6610169492,43.93557081041716,0,43.93557081041716
0xA17BA7C5a9c3DFDEa4305856260ebA205D448D52,85.83072138835892,0,85.83072138835892,0.6610169492,56.735561599768204,0,56.735561599768204
